filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_622x604.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_622x604.jpg,124944,{},3,2,"{""name"":""rect"",""x"":381,""y"":92,""width"":142,""height"":250}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_625x521.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_625x521.jpg,126727,{},3,0,"{""name"":""rect"",""x"":205,""y"":41,""width"":206,""height"":393}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_625x521.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_625x521.jpg,126727,{},3,1,"{""name"":""rect"",""x"":406,""y"":147,""width"":155,""height"":236}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_625x521.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_625x521.jpg,126727,{},3,2,"{""name"":""rect"",""x"":120,""y"":178,""width"":130,""height"":250}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_764x529.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_764x529.jpg,127569,{},3,0,"{""name"":""rect"",""x"":91,""y"":33,""width"":210,""height"":395}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_764x529.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_764x529.jpg,127569,{},3,1,"{""name"":""rect"",""x"":234,""y"":170,""width"":147,""height"":250}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_764x529.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_764x529.jpg,127569,{},3,2,"{""name"":""rect"",""x"":2,""y"":137,""width"":97,""height"":244}","{""bear"":""bear""}"
DSC_2447_20_827x561.DSC_2447_20_827x561.jpg,136804,{},1,0,"{""name"":""rect"",""x"":419,""y"":274,""width"":77,""height"":109}","{""bear"":""bear""}"
DSC_2447_20_1038x553.DSC_2447_20_1038x553.jpg,128064,{},1,0,"{""name"":""rect"",""x"":207,""y"":281,""width"":76,""height"":110}","{""bear"":""bear""}"
DSC_2447_40_933x589.DSC_2447_40_933x589.jpg,130145,{},1,0,"{""name"":""rect"",""x"":323,""y"":246,""width"":69,""height"":115}","{""bear"":""bear""}"
DSC_2447_180_1057x695.DSC_2447_180_1057x695.jpg,148659,{},1,0,"{""name"":""rect"",""x"":220,""y"":138,""width"":78,""height"":114}","{""bear"":""bear""}"
DSC_2447_220_1086x534.DSC_2447_220_1086x534.jpg,117662,{},1,0,"{""name"":""rect"",""x"":130,""y"":284,""width"":78,""height"":117}","{""bear"":""bear""}"
DSC_2447_300_816x493.DSC_2447_300_816x493.jpg,115402,{},1,0,"{""name"":""rect"",""x"":440,""y"":310,""width"":79,""height"":122}","{""bear"":""bear""}"
DSC_2447_340_1056x505.DSC_2447_340_1056x505.jpg,120477,{},1,0,"{""name"":""rect"",""x"":351,""y"":292,""width"":80,""height"":121}","{""bear"":""bear""}"
DSC_2447_380_979x626.DSC_2447_380_979x626.jpg,150835,{},1,0,"{""name"":""rect"",""x"":291,""y"":181,""width"":70,""height"":121}","{""bear"":""bear""}"
DSC_2447_420_885x699.DSC_2447_420_885x699.jpg,151217,{},1,0,"{""name"":""rect"",""x"":388,""y"":112,""width"":79,""height"":123}","{""bear"":""bear""}"
DSC_2447_460_1090x651.DSC_2447_460_1090x651.jpg,142366,{},1,0,"{""name"":""rect"",""x"":141,""y"":169,""width"":108,""height"":122}","{""bear"":""bear""}"
DSC_2447_500_1061x513.DSC_2447_500_1061x513.jpg,127734,{},1,0,"{""name"":""rect"",""x"":369,""y"":303,""width"":89,""height"":124}","{""bear"":""bear""}"
DSC_2447_580_873x488.DSC_2447_580_873x488.jpg,118394,{},1,0,"{""name"":""rect"",""x"":401,""y"":333,""width"":86,""height"":119}","{""bear"":""bear""}"
DSC_2447_660_898x588.DSC_2447_660_898x588.jpg,139005,{},1,0,"{""name"":""rect"",""x"":372,""y"":244,""width"":71,""height"":122}","{""bear"":""bear""}"
DSC_2447_740_1080x655.DSC_2447_740_1080x655.jpg,139018,{},1,0,"{""name"":""rect"",""x"":131,""y"":171,""width"":76,""height"":122}","{""bear"":""bear""}"
DSC_2447_820_1136x520.DSC_2447_820_1136x520.jpg,121967,{},1,0,"{""name"":""rect"",""x"":424,""y"":284,""width"":116,""height"":128}","{""bear"":""bear""}"
DSC_2447_860_887x484.DSC_2447_860_887x484.jpg,126187,{},1,0,"{""name"":""rect"",""x"":365,""y"":322,""width"":153,""height"":132}","{""bear"":""bear""}"
DSC_2447_900_852x607.DSC_2447_900_852x607.jpg,152480,{},1,0,"{""name"":""rect"",""x"":398,""y"":202,""width"":169,""height"":130}","{""bear"":""bear""}"
DSC_2447_940_1029x655.DSC_2447_940_1029x655.jpg,148880,{},1,0,"{""name"":""rect"",""x"":220,""y"":159,""width"":196,""height"":137}","{""bear"":""bear""}"
DSC_2447_980_1161x588.DSC_2447_980_1161x588.jpg,106995,{},1,0,"{""name"":""rect"",""x"":11,""y"":227,""width"":206,""height"":134}","{""bear"":""bear""}"
DSC_2447_1020_1069x457.DSC_2447_1020_1069x457.jpg,104943,{},1,0,"{""name"":""rect"",""x"":330,""y"":365,""width"":178,""height"":136}","{""bear"":""bear""}"
DSC_2447_1060_829x484.DSC_2447_1060_829x484.jpg,115206,{},1,0,"{""name"":""rect"",""x"":370,""y"":332,""width"":173,""height"":141}","{""bear"":""bear""}"
DSC_2447_1100_848x647.DSC_2447_1100_848x647.jpg,157214,{},1,0,"{""name"":""rect"",""x"":376,""y"":156,""width"":141,""height"":153}","{""bear"":""bear""}"
DSC_2447_1140_956x705.DSC_2447_1140_956x705.jpg,153733,{},1,0,"{""name"":""rect"",""x"":208,""y"":97,""width"":168,""height"":148}","{""bear"":""bear""}"
DSC_2447_1180_1134x628.DSC_2447_1180_1134x628.jpg,143804,{},1,0,"{""name"":""rect"",""x"":72,""y"":174,""width"":188,""height"":148}","{""bear"":""bear""}"
DSC_2448_0_1136x505.DSC_2448_0_1136x505.jpg,104974,{},1,0,"{""name"":""rect"",""x"":31,""y"":301,""width"":247,""height"":183}","{""bear"":""bear""}"
DSC_2448_40_865x511.DSC_2448_40_865x511.jpg,98090,{},1,0,"{""name"":""rect"",""x"":83,""y"":314,""width"":245,""height"":183}","{""bear"":""bear""}"
DSC_2448_80_771x589.DSC_2448_80_771x589.jpg,107967,{},1,0,"{""name"":""rect"",""x"":385,""y"":261,""width"":245,""height"":177}","{""bear"":""bear""}"
DSC_2448_120_791x609.DSC_2448_120_791x609.jpg,130507,{},1,0,"{""name"":""rect"",""x"":20,""y"":161,""width"":224,""height"":183}","{""bear"":""bear""}"
DSC_2448_160_1046x613.DSC_2448_160_1046x613.jpg,125793,{},1,0,"{""name"":""rect"",""x"":139,""y"":197,""width"":214,""height"":182}","{""bear"":""bear""}"
DSC_2448_280_1190x649.DSC_2448_280_1190x649.jpg,125840,{},1,0,"{""name"":""rect"",""x"":0,""y"":153,""width"":189,""height"":177}","{""bear"":""bear""}"
DSC_2448_440_1017x734.DSC_2448_440_1017x734.jpg,142682,{},1,0,"{""name"":""rect"",""x"":188,""y"":57,""width"":183,""height"":173}","{""bear"":""bear""}"
DSC_2448_480_948x712.DSC_2448_480_948x712.jpg,132438,{},1,0,"{""name"":""rect"",""x"":276,""y"":75,""width"":142,""height"":164}","{""bear"":""bear""}"
DSC_2448_520_1138x580.DSC_2448_520_1138x580.jpg,124301,{},1,0,"{""name"":""rect"",""x"":75,""y"":212,""width"":110,""height"":160}","{""bear"":""bear""}"
DSC_2448_560_714x549.DSC_2448_560_714x549.jpg,137332,{},1,0,"{""name"":""rect"",""x"":27,""y"":232,""width"":125,""height"":163}","{""bear"":""bear""}"
DSC_2448_600_1163x532.DSC_2448_600_1163x532.jpg,125031,{},1,0,"{""name"":""rect"",""x"":36,""y"":238,""width"":135,""height"":166}","{""bear"":""bear""}"
DSC_2448_600_1324x532.DSC_2448_600_1324x532.jpg,123477,{},0,0,{},{}
DSC_2448_640_915x536.DSC_2448_640_915x536.jpg,118905,{},1,0,"{""name"":""rect"",""x"":293,""y"":238,""width"":99,""height"":162}","{""bear"":""bear""}"
DSC_2448_680_1228x540.DSC_2448_680_1228x540.jpg,119567,{},1,0,"{""name"":""rect"",""x"":0,""y"":244,""width"":60,""height"":167}","{""bear"":""bear""}"
DSC_2448_720_599x576.DSC_2448_720_599x576.jpg,127265,{},1,0,"{""name"":""rect"",""x"":397,""y"":210,""width"":134,""height"":167}","{""bear"":""bear""}"
DSC_2448_760_368x570.DSC_2448_760_368x570.jpg,108362,{},1,0,"{""name"":""rect"",""x"":0,""y"":236,""width"":89,""height"":160}","{""bear"":""bear""}"
DSC_2448_880_731x555.DSC_2448_880_731x555.jpg,101927,{},1,0,"{""name"":""rect"",""x"":402,""y"":217,""width"":115,""height"":166}","{""bear"":""bear""}"
DSC_2449_60_1226x526.DSC_2449_60_1226x526.jpg,120353,{},1,0,"{""name"":""rect"",""x"":0,""y"":243,""width"":136,""height"":185}","{""bear"":""bear""}"
DSC_2449_140_963x440.DSC_2449_140_963x440.jpg,102336,{},1,0,"{""name"":""rect"",""x"":217,""y"":359,""width"":158,""height"":187}","{""bear"":""bear""}"
DSC_2449_180_1079x501.DSC_2449_180_1079x501.jpg,115648,{},1,0,"{""name"":""rect"",""x"":81,""y"":311,""width"":138,""height"":184}","{""bear"":""bear""}"
DSC_2449_220_668x528.DSC_2449_220_668x528.jpg,117321,{},1,0,"{""name"":""rect"",""x"":514,""y"":280,""width"":126,""height"":192}","{""bear"":""bear""}"
DSC_2449_260_821x557.DSC_2449_260_821x557.jpg,129139,{},1,0,"{""name"":""rect"",""x"":379,""y"":202,""width"":118,""height"":192}","{""bear"":""bear""}"
DSC_2449_340_687x712.DSC_2449_340_687x712.jpg,135988,{},1,0,"{""name"":""rect"",""x"":0,""y"":36,""width"":161,""height"":195}","{""bear"":""bear""}"
DSC_2449_380_992x684.DSC_2449_380_992x684.jpg,134951,{},1,0,"{""name"":""rect"",""x"":197,""y"":97,""width"":167,""height"":198}","{""bear"":""bear""}"
DSC_2449_420_1303x668.DSC_2449_420_1303x668.jpg,126152,{},1,0,"{""name"":""rect"",""x"":0,""y"":127,""width"":107,""height"":200}","{""bear"":""bear""}"
DSC_2449_500_1090x591.DSC_2449_500_1090x591.jpg,118851,{},1,0,"{""name"":""rect"",""x"":179,""y"":200,""width"":158,""height"":204}","{""bear"":""bear""}"
DSC_2449_540_1209x584.DSC_2449_540_1209x584.jpg,116014,{},1,0,"{""name"":""rect"",""x"":485,""y"":204,""width"":146,""height"":207}","{""bear"":""bear""}"
DSC_2449_580_1023x726.DSC_2449_580_1023x726.jpg,131611,{},1,0,"{""name"":""rect"",""x"":176,""y"":57,""width"":179,""height"":211}","{""bear"":""bear""}"
DSC_2449_620_1011x476.DSC_2449_620_1011x476.jpg,112502,{},1,0,"{""name"":""rect"",""x"":195,""y"":312,""width"":140,""height"":213}","{""bear"":""bear""}"
DSC_2449_660_1069x420.DSC_2449_660_1069x420.jpg,100403,{},1,0,"{""name"":""rect"",""x"":368,""y"":364,""width"":128,""height"":213}","{""bear"":""bear""}"
DSC_2449_700_1196x424.DSC_2449_700_1196x424.jpg,98344,{},1,0,"{""name"":""rect"",""x"":486,""y"":369,""width"":132,""height"":209}","{""bear"":""bear""}"
DSC_2449_740_652x478.DSC_2449_740_652x478.jpg,121815,{},1,0,"{""name"":""rect"",""x"":574,""y"":321,""width"":66,""height"":197}","{""bear"":""bear""}"
DSC_2450_0_975x482.DSC_2450_0_975x482.jpg,109363,{},1,0,"{""name"":""rect"",""x"":19,""y"":267,""width"":162,""height"":224}","{""bear"":""bear""}"
DSC_2450_120_908x488.DSC_2450_120_908x488.jpg,116181,{},1,0,"{""name"":""rect"",""x"":291,""y"":270,""width"":165,""height"":220}","{""bear"":""bear""}"
DSC_2450_200_969x693.DSC_2450_200_969x693.jpg,99252,{},1,0,"{""name"":""rect"",""x"":257,""y"":72,""width"":141,""height"":233}","{""bear"":""bear""}"
DSC_2450_280_1090x659.DSC_2450_280_1090x659.jpg,126049,{},1,0,"{""name"":""rect"",""x"":85,""y"":98,""width"":160,""height"":239}","{""bear"":""bear""}"
DSC_2450_320_1236x503.DSC_2450_320_1236x503.jpg,120028,{},1,0,"{""name"":""rect"",""x"":551,""y"":253,""width"":89,""height"":238}","{""bear"":""bear""}"
DSC_2450_360_981x515.DSC_2450_360_981x515.jpg,113993,{},1,0,"{""name"":""rect"",""x"":163,""y"":243,""width"":185,""height"":245}","{""bear"":""bear""}"
DSC_2451_0_662x532.DSC_2451_0_662x532.jpg,123952,{},1,0,"{""name"":""rect"",""x"":544,""y"":207,""width"":95,""height"":275}","{""bear"":""bear""}"
DSC_2451_40_927x532.DSC_2451_40_927x532.jpg,120064,{},1,0,"{""name"":""rect"",""x"":120,""y"":197,""width"":215,""height"":299}","{""bear"":""bear""}"
DSC_2451_80_1034x522.DSC_2451_80_1034x522.jpg,114565,{},1,0,"{""name"":""rect"",""x"":227,""y"":213,""width"":249,""height"":298}","{""bear"":""bear""}"
DSC_2451_120_1140x509.DSC_2451_120_1140x509.jpg,111625,{},1,0,"{""name"":""rect"",""x"":0,""y"":229,""width"":184,""height"":304}","{""bear"":""bear""}"
DSC_2451_160_1128x524.DSC_2451_160_1128x524.jpg,115952,{},1,0,"{""name"":""rect"",""x"":367,""y"":220,""width"":252,""height"":290}","{""bear"":""bear""}"
DSC_2451_220_883x493.DSC_2451_220_883x493.jpg,116326,{},1,0,"{""name"":""rect"",""x"":231,""y"":240,""width"":252,""height"":300}","{""bear"":""bear""}"
DSC_2451_260_741x653.DSC_2451_260_741x653.jpg,132931,{},1,0,"{""name"":""rect"",""x"":439,""y"":75,""width"":199,""height"":300}","{""bear"":""bear""}"
DSC_2451_300_810x693.DSC_2451_300_810x693.jpg,116232,{},1,0,"{""name"":""rect"",""x"":414,""y"":28,""width"":207,""height"":332}","{""bear"":""bear""}"
DSC_2451_340_1011x586.DSC_2451_340_1011x586.jpg,110914,{},1,0,"{""name"":""rect"",""x"":186,""y"":128,""width"":180,""height"":317}","{""bear"":""bear""}"
DSC_2451_420_1240x520.DSC_2451_420_1240x520.jpg,122687,{},1,0,"{""name"":""rect"",""x"":425,""y"":144,""width"":215,""height"":315}","{""bear"":""bear""}"
DSC_2451_460_1176x559.DSC_2451_460_1176x559.jpg,120447,{},1,0,"{""name"":""rect"",""x"":0,""y"":87,""width"":198,""height"":324}","{""bear"":""bear""}"
DSC_2451_500_942x638.DSC_2451_500_942x638.jpg,128938,{},1,0,"{""name"":""rect"",""x"":109,""y"":13,""width"":286,""height"":327}","{""bear"":""bear""}"
DSC_2451_540_810x716.DSC_2451_540_810x716.jpg,110128,{},1,0,"{""name"":""rect"",""x"":424,""y"":32,""width"":216,""height"":335}","{""bear"":""bear""}"
DSC_2451_580_1032x653.DSC_2451_580_1032x653.jpg,117461,{},1,0,"{""name"":""rect"",""x"":169,""y"":93,""width"":230,""height"":350}","{""bear"":""bear""}"
DSC_2451_620_791x714.DSC_2451_620_791x714.jpg,133456,{},1,0,"{""name"":""rect"",""x"":381,""y"":20,""width"":251,""height"":338}","{""bear"":""bear""}"
DSC_2451_660_1092x628.DSC_2451_660_1092x628.jpg,122695,{},1,0,"{""name"":""rect"",""x"":102,""y"":80,""width"":259,""height"":365}","{""bear"":""bear""}"
DSC_2451_700_1246x682.DSC_2451_700_1246x682.jpg,129271,{},1,0,"{""name"":""rect"",""x"":435,""y"":2,""width"":205,""height"":365}","{""bear"":""bear""}"
DSC_2451_740_1075x693.DSC_2451_740_1075x693.jpg,119976,{},1,0,"{""name"":""rect"",""x"":110,""y"":1,""width"":237,""height"":373}","{""bear"":""bear""}"
DSC_2451_780_791x724.DSC_2451_780_791x724.jpg,132583,{},1,0,"{""name"":""rect"",""x"":360,""y"":0,""width"":280,""height"":344}","{""bear"":""bear""}"
DSC_2451_860_1098x645.DSC_2451_860_1098x645.jpg,124084,{},1,0,"{""name"":""rect"",""x"":0,""y"":11,""width"":306,""height"":368}","{""bear"":""bear""}"
DSC_2451_900_940x639.DSC_2451_900_940x639.jpg,138546,{},1,0,"{""name"":""rect"",""x"":151,""y"":13,""width"":263,""height"":379}","{""bear"":""bear""}"
DSC_2452_20_825x649.DSC_2452_20_825x649.jpg,166574,{},1,0,"{""name"":""rect"",""x"":353,""y"":277,""width"":105,""height"":165}","{""bear"":""bear""}"
DSC_2452_100_1119x515.DSC_2452_100_1119x515.jpg,114099,{},1,0,"{""name"":""rect"",""x"":78,""y"":419,""width"":109,""height"":173}","{""bear"":""bear""}"
DSC_2452_180_816x584.DSC_2452_180_816x584.jpg,146826,{},1,0,"{""name"":""rect"",""x"":372,""y"":355,""width"":146,""height"":180}","{""bear"":""bear""}"
DSC_2452_580_1044x584.DSC_2452_580_1044x584.jpg,139995,{},1,0,"{""name"":""rect"",""x"":145,""y"":228,""width"":162,""height"":231}","{""bear"":""bear""}"
DSC_2452_660_1125x662.DSC_2452_660_1125x662.jpg,146342,{},1,0,"{""name"":""rect"",""x"":336,""y"":178,""width"":168,""height"":255}","{""bear"":""bear""}"
DSC_2453_20_971x707.DSC_2453_20_971x707.jpg,155832,{},1,0,"{""name"":""rect"",""x"":190,""y"":0,""width"":304,""height"":364}","{""bear"":""bear""}"
DSC_2453_100_821x718.DSC_2453_100_821x718.jpg,143394,{},1,0,"{""name"":""rect"",""x"":249,""y"":58,""width"":386,""height"":395}","{""bear"":""bear""}"
DSC_2453_180_1201x636.DSC_2453_180_1201x636.jpg,109833,{},1,0,"{""name"":""rect"",""x"":0,""y"":81,""width"":287,""height"":444}","{""bear"":""bear""}"
DSC_2453_220_990x614.DSC_2453_220_990x614.jpg,110957,{},1,0,"{""name"":""rect"",""x"":0,""y"":93,""width"":494,""height"":481}","{""bear"":""bear""}"
DSC_2453_260_1344x555.DSC_2453_260_1344x555.jpg,84241,{},1,0,"{""name"":""rect"",""x"":0,""y"":199,""width"":369,""height"":441}","{""bear"":""bear""}"
DSC_2453_300_1192x601.DSC_2453_300_1192x601.jpg,86081,{},1,0,"{""name"":""rect"",""x"":97,""y"":225,""width"":543,""height"":415}","{""bear"":""bear""}"
DSC_2453_300_1393x674.DSC_2453_300_1393x674.jpg,87040,{},1,0,"{""name"":""rect"",""x"":0,""y"":151,""width"":532,""height"":489}","{""bear"":""bear""}"
DSC_2498_120_1119x693.DSC_2498_120_1119x693.jpg,79315,{},1,0,"{""name"":""rect"",""x"":1,""y"":1,""width"":637,""height"":637}","{""bear"":""bear""}"
DSC_2498_140_1017x367.DSC_2498_140_1017x367.jpg,95020,{},1,0,"{""name"":""rect"",""x"":1,""y"":100,""width"":637,""height"":540}","{""bear"":""bear""}"
DSC_2498_140_1096x611.DSC_2498_140_1096x611.jpg,94268,{},1,0,"{""name"":""rect"",""x"":1,""y"":2,""width"":637,""height"":636}","{""bear"":""bear""}"
DSC_2498_160_996x447.DSC_2498_160_996x447.jpg,82478,{},1,0,"{""name"":""rect"",""x"":1,""y"":2,""width"":638,""height"":637}","{""bear"":""bear""}"
DSC_2498_180_1209x609.DSC_2498_180_1209x609.jpg,85888,{},1,0,"{""name"":""rect"",""x"":0,""y"":1,""width"":555,""height"":639}","{""bear"":""bear""}"
DSC_2498_200_864x324.DSC_2498_200_864x324.jpg,94762,{},1,0,"{""name"":""rect"",""x"":6,""y"":91,""width"":633,""height"":549}","{""bear"":""bear""}"
DSC_2498_240_817x320.DSC_2498_240_817x320.jpg,97584,{},1,0,"{""name"":""rect"",""x"":2,""y"":91,""width"":633,""height"":544}","{""bear"":""bear""}"
DSC_2498_240_944x736.DSC_2498_240_944x736.jpg,102895,{},1,0,"{""name"":""rect"",""x"":14,""y"":0,""width"":626,""height"":546}","{""bear"":""bear""}"
DSC_2498_240_1088x417.DSC_2498_240_1088x417.jpg,94931,{},1,0,"{""name"":""rect"",""x"":2,""y"":18,""width"":638,""height"":622}","{""bear"":""bear""}"
DSC_2498_260_1048x676.DSC_2498_260_1048x676.jpg,90229,{},1,0,"{""name"":""rect"",""x"":2,""y"":0,""width"":637,""height"":631}","{""bear"":""bear""}"
DSC_2498_280_833x361.DSC_2498_280_833x361.jpg,92510,{},1,0,"{""name"":""rect"",""x"":1,""y"":78,""width"":632,""height"":561}","{""bear"":""bear""}"
DSC_2498_300_1096x426.DSC_2498_300_1096x426.jpg,93448,{},1,0,"{""name"":""rect"",""x"":0,""y"":47,""width"":603,""height"":592}","{""bear"":""bear""}"
DSC_2498_300_1211x714.DSC_2498_300_1211x714.jpg,91611,{},1,0,"{""name"":""rect"",""x"":0,""y"":0,""width"":510,""height"":600}","{""bear"":""bear""}"
DSC_2498_320_1013x591.DSC_2498_320_1013x591.jpg,92619,{},1,0,"{""name"":""rect"",""x"":0,""y"":1,""width"":524,""height"":609}","{""bear"":""bear""}"
DSC_2498_340_898x368.DSC_2498_340_898x368.jpg,114398,{},1,0,"{""name"":""rect"",""x"":84,""y"":111,""width"":554,""height"":528}","{""bear"":""bear""}"
DSC_2499_260_1048x324.DSC_2499_260_1048x324.jpg,96993,{},1,0,"{""name"":""rect"",""x"":180,""y"":50,""width"":301,""height"":589}","{""bear"":""bear""}"
DSC_2499_260_1065x397.DSC_2499_260_1065x397.jpg,95550,{},0,0,{},{}
DSC_2499_260_1073x513.DSC_2499_260_1073x513.jpg,89880,{},1,0,"{""name"":""rect"",""x"":156,""y"":0,""width"":295,""height"":542}","{""bear"":""bear""}"
DSC_2499_280_1040x332.DSC_2499_280_1040x332.jpg,94507,{},1,0,"{""name"":""rect"",""x"":186,""y"":76,""width"":351,""height"":564}","{""bear"":""bear""}"
DSC_2499_300_1044x393.DSC_2499_300_1044x393.jpg,98928,{},1,0,"{""name"":""rect"",""x"":67,""y"":38,""width"":394,""height"":602}","{""bear"":""bear""}"
DSC_2499_320_1046x388.DSC_2499_320_1046x388.jpg,97030,{},1,0,"{""name"":""rect"",""x"":171,""y"":53,""width"":380,""height"":587}","{""bear"":""bear""}"
DSC_2499_360_1048x326.DSC_2499_360_1048x326.jpg,102026,{},1,0,"{""name"":""rect"",""x"":159,""y"":94,""width"":325,""height"":546}","{""bear"":""bear""}"
DSC_2499_420_994x463.DSC_2499_420_994x463.jpg,96669,{},1,0,"{""name"":""rect"",""x"":119,""y"":0,""width"":520,""height"":622}","{""bear"":""bear""}"
DSC_2499_440_1031x393.DSC_2499_440_1031x393.jpg,102570,{},1,0,"{""name"":""rect"",""x"":0,""y"":77,""width"":539,""height"":563}","{""bear"":""bear""}"
DSC_2499_460_1042x413.DSC_2499_460_1042x413.jpg,95440,{},1,0,"{""name"":""rect"",""x"":133,""y"":58,""width"":507,""height"":582}","{""bear"":""bear""}"
DSC_2499_480_1067x445.DSC_2499_480_1067x445.jpg,107175,{},1,0,"{""name"":""rect"",""x"":209,""y"":42,""width"":431,""height"":598}","{""bear"":""bear""}"
DSC_2499_540_1059x459.DSC_2499_540_1059x459.jpg,116242,{},1,0,"{""name"":""rect"",""x"":183,""y"":0,""width"":375,""height"":453}","{""bear"":""bear""}"
DSC_2499_560_1011x363.DSC_2499_560_1011x363.jpg,117554,{},1,0,"{""name"":""rect"",""x"":312,""y"":39,""width"":229,""height"":448}","{""bear"":""bear""}"
DSC_2499_600_1011x363.DSC_2499_600_1011x363.jpg,118702,{},1,0,"{""name"":""rect"",""x"":309,""y"":16,""width"":127,""height"":408}","{""bear"":""bear""}"
DSC_2499_620_1034x326.DSC_2499_620_1034x326.jpg,118063,{},1,0,"{""name"":""rect"",""x"":225,""y"":46,""width"":138,""height"":394}","{""bear"":""bear""}"
DSC_2499_640_1017x359.DSC_2499_640_1017x359.jpg,109629,{},1,0,"{""name"":""rect"",""x"":306,""y"":28,""width"":131,""height"":378}","{""bear"":""bear""}"
DSC_2499_660_1100x397.DSC_2499_660_1100x397.jpg,110380,{},1,0,"{""name"":""rect"",""x"":251,""y"":0,""width"":113,""height"":338}","{""bear"":""bear""}"
DSC_2499_680_1242x365.DSC_2499_680_1242x365.jpg,94718,{},1,0,"{""name"":""rect"",""x"":422,""y"":32,""width"":101,""height"":300}","{""bear"":""bear""}"
DSC_2499_700_921x357.DSC_2499_700_921x357.jpg,112849,{},1,0,"{""name"":""rect"",""x"":464,""y"":36,""width"":96,""height"":297}","{""bear"":""bear""}"
DSC_2499_720_900x374.DSC_2499_720_900x374.jpg,116835,{},1,0,"{""name"":""rect"",""x"":501,""y"":15,""width"":96,""height"":283}","{""bear"":""bear""}"
DSC_2521_0_1052x582.DSC_2521_0_1052x582.jpg,131789,{},1,0,"{""name"":""rect"",""x"":89,""y"":233,""width"":178,""height"":271}","{""bear"":""bear""}"
DSC_2521_40_1008x426.DSC_2521_40_1008x426.jpg,104166,{},2,0,"{""name"":""rect"",""x"":208,""y"":133,""width"":45,""height"":70}","{""bear"":""bear""}"
DSC_2521_40_1008x426.DSC_2521_40_1008x426.jpg,104166,{},2,1,"{""name"":""rect"",""x"":163,""y"":413,""width"":211,""height"":227}","{""bear"":""bear""}"
DSC_2521_120_821x505.DSC_2521_120_821x505.jpg,130777,{},2,0,"{""name"":""rect"",""x"":430,""y"":86,""width"":57,""height"":70}","{""bear"":""bear""}"
DSC_2521_120_821x505.DSC_2521_120_821x505.jpg,130777,{},2,1,"{""name"":""rect"",""x"":465,""y"":345,""width"":174,""height"":269}","{""bear"":""bear""}"
DSC_2521_160_1096x591.DSC_2521_160_1096x591.jpg,137370,{},2,0,"{""name"":""rect"",""x"":214,""y"":260,""width"":187,""height"":265}","{""bear"":""bear""}"
DSC_2521_160_1096x591.DSC_2521_160_1096x591.jpg,137370,{},2,1,"{""name"":""rect"",""x"":444,""y"":9,""width"":47,""height"":66}","{""bear"":""bear""}"
DSC_2521_200_1203x520.DSC_2521_200_1203x520.jpg,152557,{},2,0,"{""name"":""rect"",""x"":101,""y"":325,""width"":163,""height"":260}","{""bear"":""bear""}"
DSC_2521_200_1203x520.DSC_2521_200_1203x520.jpg,152557,{},2,1,"{""name"":""rect"",""x"":1,""y"":77,""width"":45,""height"":68}","{""bear"":""bear""}"
DSC_2521_240_1044x457.DSC_2521_240_1044x457.jpg,135078,{},2,0,"{""name"":""rect"",""x"":21,""y"":148,""width"":42,""height"":68}","{""bear"":""bear""}"
DSC_2521_240_1044x457.DSC_2521_240_1044x457.jpg,135078,{},2,1,"{""name"":""rect"",""x"":146,""y"":402,""width"":145,""height"":238}","{""bear"":""bear""}"
DSC_2521_280_768x474.DSC_2521_280_768x474.jpg,125542,{},2,0,"{""name"":""rect"",""x"":198,""y"":120,""width"":43,""height"":72}","{""bear"":""bear""}"
DSC_2521_280_768x474.DSC_2521_280_768x474.jpg,125542,{},2,1,"{""name"":""rect"",""x"":321,""y"":377,""width"":203,""height"":252}","{""bear"":""bear""}"
DSC_2521_320_660x497.DSC_2521_320_660x497.jpg,138008,{},2,0,"{""name"":""rect"",""x"":323,""y"":91,""width"":44,""height"":72}","{""bear"":""bear""}"
DSC_2521_320_660x497.DSC_2521_320_660x497.jpg,138008,{},2,1,"{""name"":""rect"",""x"":472,""y"":345,""width"":165,""height"":245}","{""bear"":""bear""}"
DSC_2521_360_766x493.DSC_2521_360_766x493.jpg,134780,{},2,0,"{""name"":""rect"",""x"":267,""y"":302,""width"":207,""height"":244}","{""bear"":""bear""}"
